Event;Time;Job 1;Job 2;Stop time;Status;Queue length;Queue;MoE1;MoE2
J1;2.36;2.72;2.73;3.29;1;18;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;18
J1;2.72;3.04;2.73;3.29;1;19;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;19
J1;2.73;3.04;2.76;3.29;1;20;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;20
J1;2.76;3.04;2.87;3.29;1;21;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;21
J1;2.87;3.04;2.93;3.29;1;22;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;22
J1;2.93;3.04;4.09;3.29;1;23;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;23
J1;3.04;3.46;4.09;3.29;1;24;J2, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;24
J2;3.29;3.46;4.09;5.46;1;23;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;24
J2;3.46;5.2;4.09;5.46;1;24;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;24
J2;4.09;5.2;4.16;5.46;1;25;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;25
J2;4.16;5.2;4.27;5.46;1;26;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;26
J2;4.27;5.2;4.48;5.46;1;27;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;27
J2;4.48;5.2;4.86;5.46;1;28;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;28
J2;4.86;5.2;5.24;5.46;1;29;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;29
J2;5.2;5.9;5.24;5.46;1;30;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;30
J2;5.24;5.9;5.36;5.46;1;31;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;31
J2;5.36;5.9;5.77;5.46;1;32;J2, J2, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;32
J2;5.46;5.9;5.77;7.49;1;31;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;32
J2;5.77;5.9;6.14;7.49;1;32;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;32
J2;5.9;6.11;6.14;7.49;1;33;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;33
J2;6.11;7.21;6.14;7.49;1;34;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;34
J2;6.14;7.21;6.33;7.49;1;35;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;35
J2;6.33;7.21;6.46;7.49;1;36;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;36
J2;6.46;7.21;6.76;7.49;1;37;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;37
J2;6.76;7.21;6.87;7.49;1;38;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;38
J2;6.87;7.21;7.1;7.49;1;39;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;39
J2;7.1;7.21;7.18;7.49;1;40;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;40
J2;7.18;7.21;7.31;7.49;1;41;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;41
J2;7.21;8.07;7.31;7.49;1;42;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;42
J2;7.31;8.07;7.39;7.49;1;43;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;43
J2;7.39;8.07;7.39;7.49;1;44;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;44
J2;7.39;8.07;7.75;7.49;1;45;J2, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;45
J2;7.49;8.07;7.75;9.36;1;44;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;45
J2;7.75;8.07;7.83;9.36;1;45;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;45
J2;7.83;8.07;7.87;9.36;1;46;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;46
J2;7.87;8.07;8.4;9.36;1;47;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;47
J2;8.07;8.12;8.4;9.36;1;48;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;48
J2;8.12;8.17;8.4;9.36;1;49;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;49
J2;8.17;8.45;8.4;9.36;1;50;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;50
J2;8.4;8.45;8.43;9.36;1;51;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;51
J2;8.43;8.45;8.61;9.36;1;52;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;52
J2;8.45;9.12;8.61;9.36;1;53;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;53
J2;8.61;9.12;8.82;9.36;1;54;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;54
J2;8.82;9.12;8.98;9.36;1;55;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;55
J2;8.98;9.12;9.05;9.36;1;56;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;56
J2;9.05;9.12;9.14;9.36;1;57;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;57
J2;9.12;10.28;9.14;9.36;1;58;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;58
J2;9.14;10.28;10.04;9.36;1;59;J2, J2, J2, J1, J2, J2, J2, J2, J2, J1, ...;0;59
J2;9.36;10.28;10.04;11.87;1;58;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;59
J2;10.04;10.28;10.17;11.87;1;59;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;59
J2;10.17;10.28;11.25;11.87;1;60;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;60
J2;10.28;10.35;11.25;11.87;1;61;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;61
J2;10.35;11.02;11.25;11.87;1;62;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;62
J2;11.02;11.74;11.25;11.87;1;63;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;63
J2;11.25;11.74;11.41;11.87;1;64;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;64
J2;11.41;11.74;11.75;11.87;1;65;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;65
J2;11.74;11.98;11.75;11.87;1;66;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;66
J2;11.75;11.98;11.89;11.87;1;67;J2, J2, J1, J2, J2, J2, J2, J2, J1, J2, ...;0;67
J2;11.87;11.98;11.89;13.8;1;66;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;67
J2;11.89;11.98;11.9;13.8;1;67;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;67
J2;11.9;11.98;11.93;13.8;1;68;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;68
J2;11.93;11.98;12.01;13.8;1;69;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;69
J2;11.98;12.52;12.01;13.8;1;70;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;70
J2;12.01;12.52;12.35;13.8;1;71;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;71
J2;12.35;12.52;12.69;13.8;1;72;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;72
J2;12.52;13.31;12.69;13.8;1;73;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;73
J2;12.69;13.31;12.83;13.8;1;74;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;74
J2;12.83;13.31;13.02;13.8;1;75;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;75
J2;13.02;13.31;13.47;13.8;1;76;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;76
J2;13.31;13.41;13.47;13.8;1;77;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;77
J2;13.41;14.6;13.47;13.8;1;78;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;78
J2;13.47;14.6;13.67;13.8;1;79;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;79
J2;13.67;14.6;13.92;13.8;1;80;J2, J1, J2, J2, J2, J2, J2, J1, J2, J2, ...;0;80
J2;13.8;14.6;13.92;16.49;1;79;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;80
J2;13.92;14.6;14.07;16.49;1;80;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;80
J2;14.07;14.6;14.14;16.49;1;81;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;81
J2;14.14;14.6;14.72;16.49;1;82;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;82
J2;14.6;16.02;14.72;16.49;1;83;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;83
J2;14.72;16.02;14.97;16.49;1;84;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;84
J2;14.97;16.02;14.97;16.49;1;85;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;85
J2;14.97;16.02;15.08;16.49;1;86;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;86
J2;15.08;16.02;15.1;16.49;1;87;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;87
J2;15.1;16.02;15.23;16.49;1;88;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;88
J2;15.23;16.02;15.41;16.49;1;89;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;89
J2;15.41;16.02;15.43;16.49;1;90;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;90
J2;15.43;16.02;15.7;16.49;1;91;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;91
J2;15.7;16.02;15.98;16.49;1;92;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;92
J2;15.98;16.02;16.46;16.49;1;93;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;93
J2;16.02;16.51;16.46;16.49;1;94;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;94
J2;16.46;16.51;17.13;16.49;1;95;J1, J2, J2, J2, J2, J2, J1, J2, J2, J2, ...;0;95
J1;16.49;16.51;17.13;18.8;1;94;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;95
J1;16.51;17.05;17.13;18.8;1;95;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;95
J1;17.05;17.15;17.13;18.8;1;96;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;96
J1;17.13;17.15;17.23;18.8;1;97;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;97
J1;17.15;18.24;17.23;18.8;1;98;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;98
J1;17.23;18.24;18.23;18.8;1;99;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;99
J1;18.23;18.24;19.51;18.8;1;100;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;100
J1;18.24;18.32;19.51;18.8;1;101;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;101
J1;18.32;18.71;19.51;18.8;1;102;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;102
J1;18.71;19.07;19.51;18.8;1;103;J2, J2, J2, J2, J2, J1, J2, J2, J2, J1, ...;0;103
J2;18.8;19.07;19.51;20.09;1;102;J2, J2, J2, J2, J1, J2, J2, J2, J1, J1, ...;0;103
J2;19.07;19.34;19.51;20.09;1;103;J2, J2, J2, J2, J1, J2, J2, J2, J1, J1, ...;0;103
J2;19.34;20.11;19.51;20.09;1;104;J2, J2, J2, J2, J1, J2, J2, J2, J1, J1, ...;0;104
J2;19.51;20.11;20.1;20.09;1;105;J2, J2, J2, J2, J1, J2, J2, J2, J1, J1, ...;0;105
J2;20.09;20.11;20.1;22.62;1;104;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;105
J2;20.1;20.11;20.23;22.62;1;105;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;105
J2;20.11;20.75;20.23;22.62;1;106;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;106
J2;20.23;20.75;20.49;22.62;1;107;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;107
J2;20.49;20.75;20.62;22.62;1;108;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;108
J2;20.62;20.75;20.75;22.62;1;109;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;109
J2;20.75;21.42;20.75;22.62;1;110;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;110
J2;20.75;21.42;21.14;22.62;1;111;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;111
J2;21.14;21.42;21.44;22.62;1;112;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;112
J2;21.42;21.89;21.44;22.62;1;113;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;113
J2;21.44;21.89;22.24;22.62;1;114;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;114
J2;21.89;21.94;22.24;22.62;1;115;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;115
J2;21.94;22.68;22.24;22.62;1;116;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;116
J2;22.24;22.68;22.39;22.62;1;117;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;117
J2;22.39;22.68;22.73;22.62;1;118;J2, J2, J2, J1, J2, J2, J2, J1, J1, J1, ...;0;118
J2;22.62;22.68;22.73;25.15;1;117;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;118
J2;22.68;22.9;22.73;25.15;1;118;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;118
J2;22.73;22.9;23.18;25.15;1;119;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;119
J2;22.9;23.48;23.18;25.15;1;120;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;120
J2;23.18;23.48;23.3;25.15;1;121;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;121
J2;23.3;23.48;23.57;25.15;1;122;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;122
J2;23.48;24.15;23.57;25.15;1;123;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;123
J2;23.57;24.15;23.61;25.15;1;124;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;124
J2;23.61;24.15;23.83;25.15;1;125;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;125
J2;23.83;24.15;23.9;25.15;1;126;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;126
J2;23.9;24.15;23.91;25.15;1;127;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;127
J2;23.91;24.15;24;25.15;1;128;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;128
J2;24;24.15;24.03;25.15;1;129;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;129
J2;24.03;24.15;24.65;25.15;1;130;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;130
J2;24.15;26.36;24.65;25.15;1;131;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;131
J2;24.65;26.36;24.76;25.15;1;132;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;132
J2;24.76;26.36;25.26;25.15;1;133;J2, J2, J1, J2, J2, J2, J1, J1, J1, J2, ...;0;133
J2;25.15;26.36;25.26;28.05;1;132;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;133
J2;25.26;26.36;25.76;28.05;1;133;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;133
J2;25.76;26.36;26.1;28.05;1;134;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;134
J2;26.1;26.36;26.28;28.05;1;135;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;135
J2;26.28;26.36;26.74;28.05;1;136;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;136
J2;26.36;27.44;26.74;28.05;1;137;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;137
J2;26.74;27.44;26.75;28.05;1;138;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;138
J2;26.75;27.44;27.09;28.05;1;139;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;139
J2;27.09;27.44;27.42;28.05;1;140;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;140
J2;27.42;27.44;28.04;28.05;1;141;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;141
J2;27.44;28.23;28.04;28.05;1;142;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;142
J2;28.04;28.23;28.23;28.05;1;143;J2, J1, J2, J2, J2, J1, J1, J1, J2, J2, ...;0;143
J2;28.05;28.23;28.23;30.88;1;142;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;143
J2;28.23;28.96;28.23;30.88;1;143;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;143
J2;28.23;28.96;28.87;30.88;1;144;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;144
J2;28.87;28.96;29.01;30.88;1;145;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;145
J2;28.96;29.84;29.01;30.88;1;146;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;146
J2;29.01;29.84;29.02;30.88;1;147;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;147
J2;29.02;29.84;30.36;30.88;1;148;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;148
J2;29.84;30.19;30.36;30.88;1;149;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;149
J2;30.19;30.3;30.36;30.88;1;150;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;150
J2;30.3;30.93;30.36;30.88;1;151;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;151
J2;30.36;30.93;30.65;30.88;1;152;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;152
J2;30.65;30.93;31.24;30.88;1;153;J1, J2, J2, J2, J1, J1, J1, J2, J2, J2, ...;0;153
J1;30.88;30.93;31.24;33.28;1;152;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;153
J1;30.93;31.3;31.24;33.28;1;153;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;153
J1;31.24;31.3;31.27;33.28;1;154;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;154
J1;31.27;31.3;31.78;33.28;1;155;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;155
J1;31.3;33.87;31.78;33.28;1;156;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;156
J1;31.78;33.87;31.97;33.28;1;157;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;157
J1;31.97;33.87;31.99;33.28;1;158;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;158
J1;31.99;33.87;32.41;33.28;1;159;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;159
J1;32.41;33.87;32.77;33.28;1;160;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;160
J1;32.77;33.87;33.82;33.28;1;161;J2, J2, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;161
J2;33.28;33.87;33.82;35.77;1;160;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;161
J2;33.82;33.87;33.94;35.77;1;161;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;161
J2;33.87;34.47;33.94;35.77;1;162;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;162
J2;33.94;34.47;34;35.77;1;163;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;163
J2;34;34.47;34.08;35.77;1;164;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;164
J2;34.08;34.47;34.2;35.77;1;165;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;165
J2;34.2;34.47;34.34;35.77;1;166;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;166
J2;34.34;34.47;35.15;35.77;1;167;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;167
J2;34.47;34.94;35.15;35.77;1;168;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;168
J2;34.94;35.52;35.15;35.77;1;169;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;169
J2;35.15;35.52;35.32;35.77;1;170;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;170
J2;35.32;35.52;35.33;35.77;1;171;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;171
J2;35.33;35.52;36.05;35.77;1;172;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;172
J2;35.52;35.58;36.05;35.77;1;173;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;173
J2;35.58;35.7;36.05;35.77;1;174;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;174
J2;35.7;36.08;36.05;35.77;1;175;J2, J2, J1, J1, J1, J2, J2, J2, J2, J1, ...;0;175
J2;35.77;36.08;36.05;38.39;1;174;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;175
J2;36.05;36.08;36.09;38.39;1;175;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;175
J2;36.08;36.09;36.09;38.39;1;176;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;176
J2;36.09;36.43;36.09;38.39;1;177;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;177
J2;36.09;36.43;36.38;38.39;1;178;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;178
J2;36.38;36.43;36.4;38.39;1;179;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;179
J2;36.4;36.43;37.84;38.39;1;180;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;180
J2;36.43;36.56;37.84;38.39;1;181;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;181
J2;36.56;37;37.84;38.39;1;182;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;182
J2;37;37.09;37.84;38.39;1;183;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;183
J2;37.09;38.11;37.84;38.39;1;184;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;184
J2;37.84;38.11;37.84;38.39;1;185;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;185
J2;37.84;38.11;37.96;38.39;1;186;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;186
J2;37.96;38.11;38.18;38.39;1;187;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;187
J2;38.11;39.64;38.18;38.39;1;188;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;188
J2;38.18;39.64;38.6;38.39;1;189;J2, J1, J1, J1, J2, J2, J2, J2, J1, J1, ...;0;189
J2;38.39;39.64;38.6;40.71;1;188;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;189
J2;38.6;39.64;39.44;40.71;1;189;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;189
J2;39.44;39.64;39.52;40.71;1;190;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;190
J2;39.52;39.64;39.74;40.71;1;191;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;191
J2;39.64;41.32;39.74;40.71;1;192;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;192
J2;39.74;41.32;40.07;40.71;1;193;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;193
J2;40.07;41.32;40.11;40.71;1;194;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;194
J2;40.11;41.32;40.54;40.71;1;195;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;195
J2;40.54;41.32;41.28;40.71;1;196;J1, J1, J1, J2, J2, J2, J2, J1, J1, J2, ...;0;196
J1;40.71;41.32;41.28;42.82;1;195;J1, J1, J2, J2, J2, J2, J1, J1, J2, J2, ...;0;196
J1;41.28;41.32;41.29;42.82;1;196;J1, J1, J2, J2, J2, J2, J1, J1, J2, J2, ...;0;196
J1;41.29;41.32;41.55;42.82;1;197;J1, J1, J2, J2, J2, J2, J1, J1, J2, J2, ...;0;197
