Event;Time;Job 1;Job 2;Stop time;Status;Queue length;Queue;MoE1;MoE2
J2;6.9;7.49;7.28;8.08;1;40;J2, J1, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;40
J2;7.28;7.49;7.74;8.08;1;41;J2, J1, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;41
J2;7.49;11.32;7.74;8.08;1;42;J2, J1, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;42
J2;7.74;11.32;9.76;8.08;1;43;J2, J1, J2, J2, J2, J1, J2, J2, J2, J2, ...;0;43
J2;8.08;11.32;9.76;10.74;1;42;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;43
J2;9.76;11.32;9.84;10.74;1;43;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;43
J2;9.84;11.32;9.93;10.74;1;44;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;44
J2;9.93;11.32;10.39;10.74;1;45;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;45
J2;10.39;11.32;10.4;10.74;1;46;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;46
J2;10.4;11.32;10.52;10.74;1;47;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;47
J2;10.52;11.32;10.54;10.74;1;48;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;48
J2;10.54;11.32;10.82;10.74;1;49;J1, J2, J2, J2, J1, J2, J2, J2, J2, J2, ...;0;49
J1;10.74;11.32;10.82;13.04;1;48;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;49
J1;10.82;11.32;10.9;13.04;1;49;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;49
J1;10.9;11.32;11.12;13.04;1;50;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;50
J1;11.12;11.32;11.41;13.04;1;51;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;51
J1;11.32;12.53;11.41;13.04;1;52;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;52
J1;11.41;12.53;11.73;13.04;1;53;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;53
J1;11.73;12.53;11.9;13.04;1;54;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;54
J1;11.9;12.53;11.96;13.04;1;55;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;55
J1;11.96;12.53;12.3;13.04;1;56;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;56
J1;12.3;12.53;12.46;13.04;1;57;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;57
J1;12.46;12.53;12.61;13.04;1;58;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;58
J1;12.53;14.52;12.61;13.04;1;59;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;59
J1;12.61;14.52;12.95;13.04;1;60;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;60
J1;12.95;14.52;12.98;13.04;1;61;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;61
J1;12.98;14.52;13.21;13.04;1;62;J2, J2, J2, J1, J2, J2, J2, J2, J2, J2, ...;0;62
J2;13.04;14.52;13.21;15.17;1;61;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;62
J2;13.21;14.52;13.44;15.17;1;62;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;62
J2;13.44;14.52;13.65;15.17;1;63;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;63
J2;13.65;14.52;13.76;15.17;1;64;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;64
J2;13.76;14.52;13.8;15.17;1;65;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;65
J2;13.8;14.52;13.86;15.17;1;66;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;66
J2;13.86;14.52;14;15.17;1;67;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;67
J2;14;14.52;14.41;15.17;1;68;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;68
J2;14.41;14.52;14.59;15.17;1;69;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;69
J2;14.52;17.59;14.59;15.17;1;70;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;70
J2;14.59;17.59;14.94;15.17;1;71;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;71
J2;14.94;17.59;15.05;15.17;1;72;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;72
J2;15.05;17.59;15.1;15.17;1;73;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;73
J2;15.1;17.59;15.37;15.17;1;74;J2, J2, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;74
J2;15.17;17.59;15.37;17.66;1;73;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;74
J2;15.37;17.59;15.67;17.66;1;74;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;74
J2;15.67;17.59;15.85;17.66;1;75;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;75
J2;15.85;17.59;15.89;17.66;1;76;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;76
J2;15.89;17.59;16.64;17.66;1;77;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;77
J2;16.64;17.59;16.68;17.66;1;78;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;78
J2;16.68;17.59;17.27;17.66;1;79;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;79
J2;17.27;17.59;17.57;17.66;1;80;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;80
J2;17.57;17.59;17.66;17.66;1;81;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;81
J2;17.59;17.96;17.66;17.66;1;82;J2, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;82
J2;17.66;17.96;17.66;20.35;1;81;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;82
J2;17.66;17.96;18.18;20.35;1;82;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;82
J2;17.96;19.11;18.18;20.35;1;83;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;83
J2;18.18;19.11;18.4;20.35;1;84;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;84
J2;18.4;19.11;18.45;20.35;1;85;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;85
J2;18.45;19.11;18.5;20.35;1;86;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;86
J2;18.5;19.11;18.92;20.35;1;87;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;87
J2;18.92;19.11;19.08;20.35;1;88;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;88
J2;19.08;19.11;19.12;20.35;1;89;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;89
J2;19.11;19.58;19.12;20.35;1;90;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;90
J2;19.12;19.58;19.45;20.35;1;91;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;91
J2;19.45;19.58;19.58;20.35;1;92;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;92
J2;19.58;19.8;19.58;20.35;1;93;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;93
J2;19.58;19.8;19.79;20.35;1;94;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;94
J2;19.79;19.8;20.08;20.35;1;95;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;95
J2;19.8;20.74;20.08;20.35;1;96;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;96
J2;20.08;20.74;20.4;20.35;1;97;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;97
J1;20.35;20.74;20.4;22.34;1;96;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;97
J1;20.4;20.74;20.51;22.34;1;97;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;97
J1;20.51;20.74;20.96;22.34;1;98;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;98
J1;20.74;20.76;20.96;22.34;1;99;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;99
J1;20.76;21.25;20.96;22.34;1;100;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;100
J1;20.96;21.25;21.23;22.34;1;101;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;101
J1;21.23;21.25;21.37;22.34;1;102;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;102
J1;21.25;21.32;21.37;22.34;1;103;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;103
J1;21.32;23.31;21.37;22.34;1;104;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;104
J1;21.37;23.31;22.01;22.34;1;105;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;105
J1;22.01;23.31;22.21;22.34;1;106;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;106
J1;22.21;23.31;22.32;22.34;1;107;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;107
J1;22.32;23.31;22.48;22.34;1;108;J2, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;108
J2;22.34;23.31;22.48;24.14;1;107;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;108
J2;22.48;23.31;22.58;24.14;1;108;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;108
J2;22.58;23.31;22.73;24.14;1;109;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;109
J2;22.73;23.31;22.81;24.14;1;110;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;110
J2;22.81;23.31;23.83;24.14;1;111;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;111
J2;23.31;23.55;23.83;24.14;1;112;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;112
J2;23.55;24.45;23.83;24.14;1;113;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;113
J2;23.83;24.45;24.04;24.14;1;114;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;114
J2;24.04;24.45;24.09;24.14;1;115;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;115
J2;24.09;24.45;24.45;24.14;1;116;J2, J2, J2, J2, J2, J2, J2, J1, J1, J1, ...;0;116
J2;24.14;24.45;24.45;27.12;1;115;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;116
J2;24.45;24.91;24.45;27.12;1;116;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;116
J2;24.45;24.91;25;27.12;1;117;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;117
J2;24.91;24.93;25;27.12;1;118;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;118
J2;24.93;28.41;25;27.12;1;119;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;119
J2;25;28.41;25.21;27.12;1;120;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;120
J2;25.21;28.41;25.22;27.12;1;121;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;121
J2;25.22;28.41;25.41;27.12;1;122;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;122
J2;25.41;28.41;25.46;27.12;1;123;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;123
J2;25.46;28.41;25.92;27.12;1;124;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;124
J2;25.92;28.41;26.17;27.12;1;125;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;125
J2;26.17;28.41;26.44;27.12;1;126;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;126
J2;26.44;28.41;26.5;27.12;1;127;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;127
J2;26.5;28.41;26.96;27.12;1;128;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;128
J2;26.96;28.41;26.99;27.12;1;129;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;129
J2;26.99;28.41;27.02;27.12;1;130;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;130
J2;27.02;28.41;27.36;27.12;1;131;J2, J2, J2, J2, J2, J2, J1, J1, J1, J1, ...;0;131
J2;27.12;28.41;27.36;29.34;1;130;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;131
J2;27.36;28.41;27.4;29.34;1;131;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;131
J2;27.4;28.41;27.73;29.34;1;132;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;132
J2;27.73;28.41;28.18;29.34;1;133;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;133
J2;28.18;28.41;28.49;29.34;1;134;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;134
J2;28.41;29.02;28.49;29.34;1;135;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;135
J2;28.49;29.02;28.83;29.34;1;136;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;136
J2;28.83;29.02;28.9;29.34;1;137;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;137
J2;28.9;29.02;28.94;29.34;1;138;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;138
J2;28.94;29.02;28.94;29.34;1;139;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;139
J2;28.94;29.02;28.96;29.34;1;140;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;140
J2;28.96;29.02;29.37;29.34;1;141;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;141
J2;29.02;30.3;29.37;29.34;1;142;J2, J2, J2, J2, J2, J1, J1, J1, J1, J2, ...;0;142
J2;29.34;30.3;29.37;31.56;1;141;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;142
J2;29.37;30.3;29.57;31.56;1;142;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;142
J2;29.57;30.3;29.57;31.56;1;143;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;143
J2;29.57;30.3;29.6;31.56;1;144;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;144
J2;29.6;30.3;29.75;31.56;1;145;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;145
J2;29.75;30.3;30.1;31.56;1;146;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;146
J2;30.1;30.3;30.39;31.56;1;147;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;147
J2;30.3;30.82;30.39;31.56;1;148;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;148
J2;30.39;30.82;30.41;31.56;1;149;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;149
J2;30.41;30.82;30.55;31.56;1;150;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;150
J2;30.55;30.82;30.61;31.56;1;151;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;151
J2;30.61;30.82;30.91;31.56;1;152;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;152
J2;30.82;31.05;30.91;31.56;1;153;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;153
J2;30.91;31.05;31.05;31.56;1;154;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;154
J2;31.05;31.23;31.05;31.56;1;155;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;155
J2;31.05;31.23;31.27;31.56;1;156;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;156
J2;31.23;31.74;31.27;31.56;1;157;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;157
J2;31.27;31.74;31.52;31.56;1;158;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;158
J2;31.52;31.74;31.56;31.56;1;159;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;159
J2;31.56;31.74;31.74;31.56;1;160;J2, J2, J2, J2, J1, J1, J1, J1, J2, J1, ...;0;160
J2;31.56;31.74;31.74;34.51;1;159;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;160
J2;31.74;32.01;31.74;34.51;1;160;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;160
J2;31.74;32.01;31.79;34.51;1;161;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;161
J2;31.79;32.01;33.12;34.51;1;162;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;162
J2;32.01;32.42;33.12;34.51;1;163;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;163
J2;32.42;36.57;33.12;34.51;1;164;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;164
J2;33.12;36.57;33.15;34.51;1;165;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;165
J2;33.15;36.57;33.4;34.51;1;166;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;166
J2;33.4;36.57;33.42;34.51;1;167;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;167
J2;33.42;36.57;33.56;34.51;1;168;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;168
J2;33.56;36.57;34.23;34.51;1;169;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;169
J2;34.23;36.57;34.24;34.51;1;170;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;170
J2;34.24;36.57;34.8;34.51;1;171;J2, J2, J2, J1, J1, J1, J1, J2, J1, J2, ...;0;171
J2;34.51;36.57;34.8;36.78;1;170;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;171
J2;34.8;36.57;35.17;36.78;1;171;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;171
J2;35.17;36.57;35.3;36.78;1;172;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;172
J2;35.3;36.57;35.36;36.78;1;173;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;173
J2;35.36;36.57;35.61;36.78;1;174;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;174
J2;35.61;36.57;35.84;36.78;1;175;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;175
J2;35.84;36.57;35.99;36.78;1;176;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;176
J2;35.99;36.57;36.15;36.78;1;177;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;177
J2;36.15;36.57;36.38;36.78;1;178;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;178
J2;36.38;36.57;36.63;36.78;1;179;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;179
J2;36.57;37.86;36.63;36.78;1;180;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;180
J2;36.63;37.86;37.07;36.78;1;181;J2, J2, J1, J1, J1, J1, J2, J1, J2, J2, ...;0;181
J2;36.78;37.86;37.07;39.66;1;180;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;181
J2;37.07;37.86;37.28;39.66;1;181;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;181
J2;37.28;37.86;37.4;39.66;1;182;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;182
J2;37.4;37.86;37.45;39.66;1;183;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;183
J2;37.45;37.86;37.78;39.66;1;184;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;184
J2;37.78;37.86;37.98;39.66;1;185;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;185
J2;37.86;39.43;37.98;39.66;1;186;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;186
J2;37.98;39.43;38.05;39.66;1;187;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;187
J2;38.05;39.43;38.1;39.66;1;188;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;188
J2;38.1;39.43;38.33;39.66;1;189;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;189
J2;38.33;39.43;38.63;39.66;1;190;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;190
J2;38.63;39.43;38.85;39.66;1;191;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;191
J2;38.85;39.43;38.96;39.66;1;192;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;192
J2;38.96;39.43;39.13;39.66;1;193;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;193
J2;39.13;39.43;39.15;39.66;1;194;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;194
J2;39.15;39.43;39.49;39.66;1;195;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;195
J2;39.43;40.06;39.49;39.66;1;196;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;196
J2;39.49;40.06;39.73;39.66;1;197;J2, J1, J1, J1, J1, J2, J1, J2, J2, J2, ...;0;197
J2;39.66;40.06;39.73;43;1;196;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;197
J2;39.73;40.06;39.77;43;1;197;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;197
J2;39.77;40.06;39.98;43;1;198;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;198
J2;39.98;40.06;40.49;43;1;199;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;199
J2;40.06;41.68;40.49;43;1;200;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;200
J2;40.49;41.68;40.73;43;1;201;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;201
J2;40.73;41.68;41.06;43;1;202;J1, J1, J1, J1, J2, J1, J2, J2, J2, J1, ...;0;202
