Event;Time;Job 1;Job 2;Stop time;Status;Queue length;Queue;MoE1;MoE2
J2;5.57;6.11;5.75;7.62;1;31;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;31
J2;5.75;6.11;5.92;7.62;1;32;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;32
J2;5.92;6.11;6.49;7.62;1;33;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;33
J2;6.11;6.37;6.49;7.62;1;34;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;34
J2;6.37;7.41;6.49;7.62;1;35;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;35
J2;6.49;7.41;6.73;7.62;1;36;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;36
J2;6.73;7.41;6.95;7.62;1;37;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;37
J2;6.95;7.41;7.11;7.62;1;38;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;38
J2;7.11;7.41;7.25;7.62;1;39;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;39
J2;7.25;7.41;7.29;7.62;1;40;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;40
J2;7.29;7.41;7.41;7.62;1;41;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;41
J2;7.41;8.04;7.41;7.62;1;42;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;42
J2;7.41;8.04;7.56;7.62;1;43;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;43
J2;7.56;8.04;7.58;7.62;1;44;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;44
J2;7.58;8.04;7.93;7.62;1;45;J1, J2, J2, J2, J2, J2, J2, J2, J1, J1, ...;0;45
J1;7.62;8.04;7.93;9.64;1;44;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;45
J1;7.93;8.04;8.04;9.64;1;45;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;45
J1;8.04;8.62;8.04;9.64;1;46;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;46
J1;8.04;8.62;8.45;9.64;1;47;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;47
J1;8.45;8.62;8.75;9.64;1;48;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;48
J1;8.62;8.62;8.75;9.64;1;49;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;49
J1;8.62;9.28;8.75;9.64;1;50;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;50
J1;8.75;9.28;8.82;9.64;1;51;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;51
J1;8.82;9.28;8.83;9.64;1;52;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;52
J1;8.83;9.28;9.27;9.64;1;53;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;53
J1;9.27;9.28;9.85;9.64;1;54;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;54
J1;9.28;9.29;9.85;9.64;1;55;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;55
J1;9.29;9.69;9.85;9.64;1;56;J2, J2, J2, J2, J2, J2, J2, J1, J1, J2, ...;0;56
J2;9.64;9.69;9.85;12.42;1;55;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;56
J2;9.69;10.47;9.85;12.42;1;56;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;56
J2;9.85;10.47;10.13;12.42;1;57;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;57
J2;10.13;10.47;10.16;12.42;1;58;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;58
J2;10.16;10.47;10.33;12.42;1;59;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;59
J2;10.33;10.47;10.37;12.42;1;60;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;60
J2;10.37;10.47;10.6;12.42;1;61;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;61
J2;10.47;10.63;10.6;12.42;1;62;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;62
J2;10.6;10.63;10.81;12.42;1;63;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;63
J2;10.63;11.58;10.81;12.42;1;64;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;64
J2;10.81;11.58;10.9;12.42;1;65;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;65
J2;10.9;11.58;11.03;12.42;1;66;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;66
J2;11.03;11.58;11.13;12.42;1;67;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;67
J2;11.13;11.58;11.13;12.42;1;68;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;68
J2;11.13;11.58;11.23;12.42;1;69;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;69
J2;11.23;11.58;11.43;12.42;1;70;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;70
J2;11.43;11.58;11.98;12.42;1;71;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;71
J2;11.58;13.81;11.98;12.42;1;72;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;72
J2;11.98;13.81;12.59;12.42;1;73;J2, J2, J2, J2, J2, J2, J1, J1, J2, J1, ...;0;73
J2;12.42;13.81;12.59;15.05;1;72;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;73
J2;12.59;13.81;12.79;15.05;1;73;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;73
J2;12.79;13.81;12.98;15.05;1;74;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;74
J2;12.98;13.81;13.08;15.05;1;75;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;75
J2;13.08;13.81;13.1;15.05;1;76;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;76
J2;13.1;13.81;13.7;15.05;1;77;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;77
J2;13.7;13.81;14.13;15.05;1;78;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;78
J2;13.81;14.23;14.13;15.05;1;79;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;79
J2;14.13;14.23;14.26;15.05;1;80;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;80
J2;14.23;14.66;14.26;15.05;1;81;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;81
J2;14.26;14.66;14.54;15.05;1;82;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;82
J2;14.54;14.66;14.57;15.05;1;83;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;83
J2;14.57;14.66;14.69;15.05;1;84;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;84
J2;14.66;15.17;14.69;15.05;1;85;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;85
J2;14.69;15.17;14.82;15.05;1;86;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;86
J2;14.82;15.17;14.94;15.05;1;87;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;87
J2;14.94;15.17;15.32;15.05;1;88;J2, J2, J2, J2, J2, J1, J1, J2, J1, J1, ...;0;88
J2;15.05;15.17;15.32;18;1;87;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;88
J2;15.17;16.29;15.32;18;1;88;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;88
J2;15.32;16.29;15.76;18;1;89;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;89
J2;15.76;16.29;16.42;18;1;90;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;90
J2;16.29;17.1;16.42;18;1;91;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;91
J2;16.42;17.1;16.45;18;1;92;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;92
J2;16.45;17.1;16.56;18;1;93;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;93
J2;16.56;17.1;17.2;18;1;94;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;94
J2;17.1;17.74;17.2;18;1;95;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;95
J2;17.2;17.74;17.45;18;1;96;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;96
J2;17.45;17.74;18.33;18;1;97;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;97
J2;17.74;17.93;18.33;18;1;98;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;98
J2;17.93;18.78;18.33;18;1;99;J2, J2, J2, J2, J1, J1, J2, J1, J1, J1, ...;0;99
J2;18;18.78;18.33;20.3;1;98;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;99
J2;18.33;18.78;18.39;20.3;1;99;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;99
J2;18.39;18.78;18.4;20.3;1;100;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;100
J2;18.4;18.78;18.83;20.3;1;101;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;101
J2;18.78;18.94;18.83;20.3;1;102;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;102
J2;18.83;18.94;19.21;20.3;1;103;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;103
J2;18.94;19.09;19.21;20.3;1;104;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;104
J2;19.09;19.12;19.21;20.3;1;105;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;105
J2;19.12;19.47;19.21;20.3;1;106;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;106
J2;19.21;19.47;19.39;20.3;1;107;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;107
J2;19.39;19.47;19.49;20.3;1;108;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;108
J2;19.47;20.4;19.49;20.3;1;109;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;109
J2;19.49;20.4;19.83;20.3;1;110;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;110
J2;19.83;20.4;19.86;20.3;1;111;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;111
J2;19.86;20.4;19.89;20.3;1;112;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;112
J2;19.89;20.4;19.96;20.3;1;113;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;113
J2;19.96;20.4;20.17;20.3;1;114;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;114
J2;20.17;20.4;20.23;20.3;1;115;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;115
J2;20.23;20.4;20.51;20.3;1;116;J2, J2, J2, J1, J1, J2, J1, J1, J1, J2, ...;0;116
J2;20.3;20.4;20.51;22.34;1;115;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;116
J2;20.4;20.85;20.51;22.34;1;116;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;116
J2;20.51;20.85;20.63;22.34;1;117;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;117
J2;20.63;20.85;20.82;22.34;1;118;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;118
J2;20.82;20.85;21.07;22.34;1;119;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;119
J2;20.85;22.54;21.07;22.34;1;120;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;120
J2;21.07;22.54;21.13;22.34;1;121;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;121
J2;21.13;22.54;21.53;22.34;1;122;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;122
J2;21.53;22.54;21.71;22.34;1;123;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;123
J2;21.71;22.54;22.14;22.34;1;124;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;124
J2;22.14;22.54;22.26;22.34;1;125;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;125
J2;22.26;22.54;22.32;22.34;1;126;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;126
J2;22.32;22.54;22.59;22.34;1;127;J2, J2, J1, J1, J2, J1, J1, J1, J2, J2, ...;0;127
J2;22.34;22.54;22.59;24.65;1;126;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;127
J2;22.54;22.66;22.59;24.65;1;127;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;127
J2;22.59;22.66;22.63;24.65;1;128;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;128
J2;22.63;22.66;22.94;24.65;1;129;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;129
J2;22.66;24.2;22.94;24.65;1;130;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;130
J2;22.94;24.2;23.77;24.65;1;131;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;131
J2;23.77;24.2;23.85;24.65;1;132;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;132
J2;23.85;24.2;23.87;24.65;1;133;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;133
J2;23.87;24.2;24.02;24.65;1;134;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;134
J2;24.02;24.2;24.18;24.65;1;135;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;135
J2;24.18;24.2;24.54;24.65;1;136;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;136
J2;24.2;24.27;24.54;24.65;1;137;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;137
J2;24.27;25.95;24.54;24.65;1;138;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;138
J2;24.54;25.95;24.61;24.65;1;139;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;139
J2;24.61;25.95;24.99;24.65;1;140;J2, J1, J1, J2, J1, J1, J1, J2, J2, J2, ...;0;140
J2;24.65;25.95;24.99;27.34;1;139;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;140
J2;24.99;25.95;25.41;27.34;1;140;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;140
J2;25.41;25.95;25.59;27.34;1;141;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;141
J2;25.59;25.95;25.86;27.34;1;142;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;142
J2;25.86;25.95;26;27.34;1;143;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;143
J2;25.95;26.04;26;27.34;1;144;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;144
J2;26;26.04;26.47;27.34;1;145;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;145
J2;26.04;26.28;26.47;27.34;1;146;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;146
J2;26.28;26.4;26.47;27.34;1;147;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;147
J2;26.4;26.57;26.47;27.34;1;148;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;148
J2;26.47;26.57;26.76;27.34;1;149;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;149
J2;26.57;26.66;26.76;27.34;1;150;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;150
J2;26.66;26.99;26.76;27.34;1;151;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;151
J2;26.76;26.99;26.87;27.34;1;152;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;152
J2;26.87;26.99;26.98;27.34;1;153;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;153
J2;26.98;26.99;27.2;27.34;1;154;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;154
J2;26.99;27.07;27.2;27.34;1;155;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;155
J2;27.07;28.13;27.2;27.34;1;156;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;156
J2;27.2;28.13;27.46;27.34;1;157;J1, J1, J2, J1, J1, J1, J2, J2, J2, J2, ...;0;157
J1;27.34;28.13;27.46;29.5;1;156;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;157
J1;27.46;28.13;27.56;29.5;1;157;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;157
J1;27.56;28.13;27.6;29.5;1;158;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;158
J1;27.6;28.13;27.72;29.5;1;159;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;159
J1;27.72;28.13;28.24;29.5;1;160;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;160
J1;28.13;29.2;28.24;29.5;1;161;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;161
J1;28.24;29.2;28.31;29.5;1;162;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;162
J1;28.31;29.2;28.54;29.5;1;163;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;163
J1;28.54;29.2;28.56;29.5;1;164;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;164
J1;28.56;29.2;28.72;29.5;1;165;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;165
J1;28.72;29.2;28.81;29.5;1;166;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;166
J1;28.81;29.2;29.07;29.5;1;167;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;167
J1;29.07;29.2;29.1;29.5;1;168;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;168
J1;29.1;29.2;29.1;29.5;1;169;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;169
J1;29.1;29.2;29.79;29.5;1;170;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;170
J1;29.2;32.09;29.79;29.5;1;171;J1, J2, J1, J1, J1, J2, J2, J2, J2, J2, ...;0;171
J1;29.5;32.09;29.79;31.6;1;170;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;171
J1;29.79;32.09;29.82;31.6;1;171;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;171
J1;29.82;32.09;29.98;31.6;1;172;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;172
J1;29.98;32.09;29.98;31.6;1;173;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;173
J1;29.98;32.09;30.03;31.6;1;174;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;174
J1;30.03;32.09;30.24;31.6;1;175;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;175
J1;30.24;32.09;30.42;31.6;1;176;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;176
J1;30.42;32.09;30.6;31.6;1;177;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;177
J1;30.6;32.09;31.22;31.6;1;178;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;178
J1;31.22;32.09;31.36;31.6;1;179;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;179
J1;31.36;32.09;31.57;31.6;1;180;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;180
J1;31.57;32.09;31.62;31.6;1;181;J2, J1, J1, J1, J2, J2, J2, J2, J2, J2, ...;0;181
J2;31.6;32.09;31.62;34.01;1;180;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;181
J2;31.62;32.09;31.77;34.01;1;181;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;181
J2;31.77;32.09;32.13;34.01;1;182;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;182
J2;32.09;32.91;32.13;34.01;1;183;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;183
J2;32.13;32.91;32.14;34.01;1;184;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;184
J2;32.14;32.91;32.46;34.01;1;185;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;185
J2;32.46;32.91;32.47;34.01;1;186;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;186
J2;32.47;32.91;32.53;34.01;1;187;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;187
J2;32.53;32.91;32.61;34.01;1;188;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;188
J2;32.61;32.91;32.93;34.01;1;189;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;189
J2;32.91;33.33;32.93;34.01;1;190;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;190
J2;32.93;33.33;32.93;34.01;1;191;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;191
J2;32.93;33.33;33.02;34.01;1;192;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;192
J2;33.02;33.33;33.18;34.01;1;193;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;193
J2;33.18;33.33;33.78;34.01;1;194;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;194
J2;33.33;34.36;33.78;34.01;1;195;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;195
J2;33.78;34.36;34.32;34.01;1;196;J1, J1, J1, J2, J2, J2, J2, J2, J2, J2, ...;0;196
J1;34.01;34.36;34.32;35.75;1;195;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;196
J1;34.32;34.36;35.1;35.75;1;196;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;196
J1;34.36;35.08;35.1;35.75;1;197;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;197
J1;35.08;36.52;35.1;35.75;1;198;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;198
J1;35.1;36.52;35.35;35.75;1;199;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;199
J1;35.35;36.52;35.45;35.75;1;200;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;200
J1;35.45;36.52;35.56;35.75;1;201;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;201
J1;35.56;36.52;35.79;35.75;1;202;J1, J1, J2, J2, J2, J2, J2, J2, J2, J2, ...;0;202
J1;35.75;36.52;35.79;37.18;1;201;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;202
J1;35.79;36.52;36.03;37.18;1;202;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;202
J1;36.03;36.52;36.16;37.18;1;203;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;203
J1;36.16;36.52;36.16;37.18;1;204;J1, J2, J2, J2, J2, J2, J2, J2, J2, J1, ...;0;204
